Column1					
0			Top speed	Radius	
0			31.6	0.1	
0.01			5.031847134		
0			301.910828	3.16	m/s
0				11.376	km/h
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0					
0					
0					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0.01					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.02					
-0.02					
-0.02					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0					
0					
0					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
0					
0					
0					
0					
0					
-0.01					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0.01					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
-0.01					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0					
0.01					
0.01					
